ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU
ASV_2440,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Olivibacter,uncultured bacterium,ASV_2440
ASV_2441,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,uncultured,uncultured Ktedobacteria bacterium,ASV_2441
ASV_2442,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,NA,NA,ASV_2442
ASV_2443,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,uncultured,uous_taxa,ASV_2443
ASV_2444,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium,NA,ASV_2444
ASV_2445,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,metagenome,ASV_2445
ASV_2446,Bacteria,Armatimonadetes,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,uncultured bacterium,uncultured bacterium,ASV_2446
ASV_2447,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,NA,ASV_2447
ASV_2448,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,uncultured bacterium,ASV_2448
ASV_2449,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Agaricicola,uncultured bacterium,ASV_2449
ASV_2450,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,LD29,NA,ASV_2450
ASV_2451,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,NA,ASV_2451
ASV_2452,Bacteria,Firmicutes,Bacilli,Bacillales,Thermoactinomycetaceae,Thermoactinomyces,uous_taxa,ASV_2452
ASV_2453,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,NA,ASV_2453
ASV_2454,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA,ASV_2454
ASV_2455,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,NA,ASV_2455
ASV_2456,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,NA,NA,ASV_2456
ASV_2457,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Leadbetterella,uncultured bacterium,ASV_2457
ASV_2458,Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,metagenome,metagenome,metagenome,ASV_2458
ASV_2459,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,ASV_2459
ASV_2460,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,Solimonas,NA,ASV_2460
ASV_2461,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,NA,ASV_2461
ASV_2462,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,NA,NA,ASV_2462
ASV_2463,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,NA,ASV_2463
ASV_2464,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium hauense,ASV_2464
ASV_2465,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Luedemannella,uncultured bacterium,ASV_2465
ASV_2466,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,NA,ASV_2466
ASV_2467,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,uncultured bacterium,uncultured bacterium,ASV_2467
ASV_2468,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,ASV_2468
ASV_2469,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Gilliamella,uous_taxa,ASV_2469
ASV_2470,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobium,NA,ASV_2470
ASV_2471,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,NA,ASV_2471
ASV_2472,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,uous_taxa,ASV_2472
ASV_2473,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. FS32,ASV_2473
ASV_2474,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. CF26_M.7,ASV_2474
ASV_2475,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,metagenome,ASV_2475
ASV_2476,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Promicromonospora,uous_taxa,ASV_2476
ASV_2477,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD3-93,uncultured bacterium,uncultured bacterium,ASV_2477
ASV_2478,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,ASV_2478
ASV_2479,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,uncultured actinobacterium,ASV_2479
ASV_2480,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,NA,ASV_2480
ASV_2481,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,metagenome,metagenome,ASV_2481
ASV_2482,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,NA,ASV_2482
ASV_2483,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,NA,ASV_2483
ASV_2484,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,NA,ASV_2484
ASV_2485,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,uous_taxa,uous_taxa,ASV_2485
ASV_2486,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatirosa,uncultured bacterium,ASV_2486
ASV_2487,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,ASV_2487
ASV_2488,Bacteria,Deinococcus-Thermus,Deinococci,Deinococcales,Trueperaceae,Truepera,uncultured Deinococcales bacterium,ASV_2488
ASV_2489,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,uncultured Caldilineaceae bacterium,uncultured Caldilineaceae bacterium,uncultured Caldilineaceae bacterium,ASV_2489
ASV_2490,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,ASV_2490
ASV_2491,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,NA,NA,ASV_2491
ASV_2492,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,uncultured Rubellimicrobium sp.,ASV_2492
ASV_2493,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Geodermatophilaceae,Geodermatophilus,NA,ASV_2493
ASV_2494,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,NA,NA,ASV_2494
ASV_2495,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,uncultured bacterium,ASV_2495
ASV_2498,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,uncultured,uous_taxa,ASV_2498
ASV_2499,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium,Coptotermes gestroi,ASV_2499
ASV_2500,Bacteria,Acidobacteria,Acidobacteriia,Subgroup 2,NA,NA,NA,ASV_2500
ASV_2501,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. G2-10,ASV_2501
ASV_2502,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,ASV_2502
ASV_2503,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,uncultured bacterium,ASV_2503
ASV_2504,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA,ASV_2504
ASV_2505,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylobacillus,uous_taxa,ASV_2505
ASV_2506,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus nanensis,ASV_2506
ASV_2507,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,ASV_2507
ASV_2508,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,NA,ASV_2508
ASV_2509,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,NA,ASV_2509
ASV_2510,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,NA,ASV_2510
ASV_2511,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Dietziaceae,Dietzia,uncultured bacterium,ASV_2511
ASV_2512,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,uncultured bacterium,uncultured bacterium,ASV_2512
ASV_2513,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiales Incertae Sedis,Motilibacter,NA,ASV_2513
ASV_2514,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,uncultured bacterium,ASV_2514
ASV_2515,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia,NA,ASV_2515
ASV_2517,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter,NA,ASV_2517
ASV_2518,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,NA,ASV_2518
ASV_2519,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Noviherbaspirillum,NA,ASV_2519
ASV_2520,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium,uous_taxa,ASV_2520
ASV_2521,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA,ASV_2521
ASV_2522,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,NA,ASV_2522
ASV_2523,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,NA,ASV_2523
ASV_2524,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Pseudoflavitalea,NA,ASV_2524
ASV_2525,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,NA,ASV_2525
ASV_2526,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Taibaiella,uncultured bacterium,ASV_2526
ASV_2527,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Anaerococcus,NA,ASV_2527
ASV_2528,Bacteria,Chloroflexi,KD4-96,NA,NA,NA,NA,ASV_2528
ASV_2529,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,NA,ASV_2529
ASV_2530,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,ASV_2530
ASV_2531,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,NA,ASV_2531
ASV_2532,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Chroococcidiopsaceae,uncultured,NA,ASV_2532
ASV_2533,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavisolibacter,NA,ASV_2533
ASV_2534,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,NA,ASV_2534
ASV_2535,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,NA,NA,ASV_2535
ASV_2536,Bacteria,Firmicutes,Clostridia,Clostridiales,Family XI,Tissierella,uncultured Tissierella sp.,ASV_2536
ASV_2537,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria Incertae Sedis,Unknown Family,CENA518,NA,ASV_2537
ASV_2538,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,MWH-Ta3,uous_taxa,ASV_2538
ASV_2539,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA,ASV_2539
ASV_2540,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Alloiococcus,uncultured bacterium,ASV_2540
ASV_2541,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,Oligoflexus,uncultured bacterium,ASV_2541
ASV_2542,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Iamiaceae,Iamia,NA,ASV_2542
ASV_2543,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,uncultured bacterium,ASV_2543
ASV_2544,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,NA,ASV_2544
ASV_2545,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,NA,ASV_2545
ASV_2546,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,NA,ASV_2546
ASV_2547,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA,NA,ASV_2547
ASV_2548,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,uncultured bacterium,ASV_2548
ASV_2549,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,metagenome,ASV_2549
ASV_2550,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidetes VC2.1 Bac22,uous_taxa,uous_taxa,uous_taxa,ASV_2550
ASV_2551,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,uncultured Ohtaekwangia sp.,ASV_2551
ASV_2552,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus Amoebophilus,NA,ASV_2552
ASV_2553,Bacteria,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Orbus,uous_taxa,ASV_2553
ASV_2554,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Gemmata,NA,ASV_2554
ASV_2555,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus helveticus,ASV_2555
ASV_2556,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,NA,ASV_2556
ASV_2557,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,A21b,uncultured bacterium,uncultured bacterium,ASV_2557
ASV_2558,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,uncultured,NA,ASV_2558
ASV_2559,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,NA,ASV_2559
ASV_2560,Bacteria,Chloroflexi,Ktedonobacteria,C0119,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_2560
ASV_2561,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,NA,ASV_2561
ASV_2562,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A clade,NA,NA,NA,ASV_2562
ASV_2563,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,ASV_2563
ASV_2564,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,uncultured bacterium,ASV_2564
ASV_2565,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured,uncultured Anaerolineaceae bacterium,ASV_2565
ASV_2566,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,NA,ASV_2566
ASV_2567,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Candidatus Aquirestis,NA,ASV_2567
ASV_2568,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured bacterium,uncultured bacterium,ASV_2568
ASV_2569,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,NA,ASV_2569
ASV_2570,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,ASV_2570
ASV_2571,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,ASV_2571
ASV_2573,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,NA,ASV_2573
ASV_2574,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria Incertae Sedis,Unknown Family,Pseudanabaena NgrPSln22,Pseudanabaena sp. SCSIO S3,ASV_2574
ASV_2575,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_2575
ASV_2576,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,NA,ASV_2576
ASV_2577,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,NA,ASV_2577
ASV_2578,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiraceae UCG-001,uous_taxa,ASV_2578
ASV_2579,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,NA,NA,ASV_2579
ASV_2580,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,NA,ASV_2580
ASV_2581,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Marmoricola,NA,ASV_2581
ASV_2582,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,NA,ASV_2582
ASV_2583,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Delftia,NA,ASV_2583
ASV_2584,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,NA,NA,ASV_2584
ASV_2585,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae 1,Clostridium sensu stricto 9,uncultured bacterium,ASV_2585
ASV_2586,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,uous_taxa,ASV_2586
ASV_2587,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,uous_taxa,ASV_2587
ASV_2589,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,Bacteriovorax sp. EPC3,ASV_2589
ASV_2590,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Cerasibacillus,NA,ASV_2590
ASV_2591,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,NA,ASV_2591
ASV_2592,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,NA,ASV_2592
ASV_2593,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,uncultured,NA,NA,ASV_2593
ASV_2594,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured bacterium,uncultured bacterium,ASV_2594
ASV_2595,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Brochothrix,NA,ASV_2595
ASV_2596,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Segetibacter,uncultured Chitinophagaceae bacterium,ASV_2596
ASV_2597,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Domibacillus,NA,ASV_2597
ASV_2598,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Rufibacter,uncultured bacterium,ASV_2598
ASV_2599,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA,NA,ASV_2599
ASV_2600,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,NA,NA,ASV_2600
ASV_2601,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Cnuella,uncultured bacterium,ASV_2601
ASV_2602,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellula,uncultured bacterium,ASV_2602
ASV_2603,Bacteria,Deinococcus-Thermus,Deinococci,Thermales,Thermaceae,Thermus,uous_taxa,ASV_2603
ASV_2604,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,NA,ASV_2604
ASV_2605,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,uncultured,uncultured bacterium,uncultured bacterium,ASV_2605
ASV_2606,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,uous_taxa,ASV_2606
ASV_2607,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,NA,ASV_2607
ASV_2608,Bacteria,Proteobacteria,Deltaproteobacteria,PB19,uncultured Desulfuromonadales bacterium,uncultured Desulfuromonadales bacterium,uncultured Desulfuromonadales bacterium,ASV_2608
ASV_2609,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,uncultured anaerobic ammonium-oxidizing bacterium,uncultured anaerobic ammonium-oxidizing bacterium,ASV_2609
ASV_2610,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Herpetosiphonaceae,Herpetosiphon,uncultured bacterium,ASV_2610
ASV_2611,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,uncultured bacterium,uncultured bacterium,ASV_2611
ASV_2612,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,NA,ASV_2612
ASV_2613,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,uous_taxa,ASV_2613
ASV_2614,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,NA,NA,ASV_2614
ASV_2615,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas koreensis,ASV_2615
ASV_2616,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,SC-I-84,NA,NA,ASV_2616
ASV_2617,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Brevibacteriaceae,Brevibacterium,NA,ASV_2617
ASV_2618,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Lechevalieria,NA,ASV_2618
ASV_2619,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,NA,ASV_2619
ASV_2620,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,NA,NA,NA,ASV_2620
ASV_2622,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Larkinella,NA,ASV_2622
ASV_2623,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peregrinibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,ASV_2623
ASV_2624,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,NA,ASV_2624
ASV_2625,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Butyricicoccus,NA,ASV_2625
ASV_2626,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,NA,ASV_2626
ASV_2627,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,NA,NA,ASV_2627
ASV_2628,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,NA,NA,ASV_2628
ASV_2661,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia,NA,ASV_2661
ASV_2671,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelatoclostridium,NA,ASV_2671
ASV_2672,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA,ASV_2672
ASV_2673,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,NA,ASV_2673
ASV_2674,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,NA,NA,ASV_2674
ASV_2675,Bacteria,Acidobacteria,Subgroup 6,NA,NA,NA,NA,ASV_2675
ASV_2676,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium 1,NA,ASV_2676
ASV_2677,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,NA,NA,ASV_2677
ASV_2678,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,metagenome,metagenome,ASV_2678
ASV_2679,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,NA,NA,NA,ASV_2679
ASV_2680,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,NA,ASV_2680
ASV_2681,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,NA,ASV_2681
ASV_2682,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,bacterium Ellin6515,bacterium Ellin6515,ASV_2682
ASV_2683,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,uous_taxa,ASV_2683
ASV_2684,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,NA,ASV_2684
ASV_2685,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,NA,ASV_2685
ASV_2686,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,NA,ASV_2686
ASV_2687,Bacteria,Chloroflexi,KD4-96,uous_taxa,uous_taxa,uous_taxa,uous_taxa,ASV_2687
ASV_2688,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,NA,NA,ASV_2688
